"Tabela 5938 - Produto interno bruto a preços correntes, impostos, líquidos de subsídios, sobre produtos a preços correntes e valor adicionado bruto a preços correntes total e por atividade econômica, e respectivas participações - Referência 2010"
"Variável - Produto Interno Bruto a preços correntes (Mil Reais)"
"Nível","Cód.","Município","Ano"
"MU","4107538","Entre Rios do Oeste (PR)","20123"
"MU","4107546","Espigão Alto do Iguaçu (PR)","5084"
"MU","4107553","Farol (PR)","8393"
"MU","4107603","Faxinal (PR)","29095"
"MU","4107652","Fazenda Rio Grande (PR)","380318"
"MU","4107702","Fênix (PR)","8860"
"MU","4107736","Fernandes Pinheiro (PR)","7320"
"MU","4107751","Figueira (PR)","8161"
"MU","4107801","Floraí (PR)","9528"
"MU","4107850","Flor da Serra do Sul (PR)","7494"
"MU","4107900","Floresta (PR)","14252"
"MU","4108007","Florestópolis (PR)","15659"
"MU","4108106","Flórida (PR)","2835"
"MU","4108205","Formosa do Oeste (PR)","20398"
"MU","4108304","Foz do Iguaçu (PR)","702063"
"MU","4108320","Francisco Alves (PR)","10006"
"MU","4108403","Francisco Beltrão (PR)","288843"
"MU","4108452","Foz do Jordão (PR)","4498"
"MU","4108502","General Carneiro (PR)","14924"
"MU","4108551","Godoy Moreira (PR)","1455"
"MU","4108601","Goioerê (PR)","73728"
"MU","4108650","Goioxim (PR)","8443"
"MU","4108700","Grandes Rios (PR)","4325"
"MU","4108809","Guaíra (PR)","77188"
"MU","4108908","Guairaçá (PR)","8887"
"MU","4108957","Guamiranga (PR)","7336"
"MU","4109005","Guapirama (PR)","5867"
"MU","4109104","Guaporema (PR)","1750"
"MU","4109203","Guaraci (PR)","8090"
"MU","4109302","Guaraniaçu (PR)","23338"
"MU","4109401","Guarapuava (PR)","635806"
"MU","4109500","Guaraqueçaba (PR)","4818"
"MU","4109609","Guaratuba (PR)","56419"
"MU","4109658","Honório Serpa (PR)","13072"
"MU","4109708","Ibaiti (PR)","43090"
"MU","4109757","Ibema (PR)","10469"
"MU","4109807","Ibiporã (PR)","336378"
"MU","4109906","Icaraíma (PR)","12193"
"MU","4110003","Iguaraçu (PR)","9121"
"MU","4110052","Iguatu (PR)","2626"
"MU","4110078","Imbaú (PR)","15349"
"MU","4110102","Imbituva (PR)","46897"
"MU","4110201","Inácio Martins (PR)","8543"
"MU","4110300","Inajá (PR)","1671"
"MU","4110409","Indianópolis (PR)","44212"
"MU","4110508","Ipiranga (PR)","20822"
"MU","4110607","Iporã (PR)","23354"
"MU","4110656","Iracema do Oeste (PR)","4475"
"MU","4110706","Irati (PR)","171900"
"MU","4110805","Iretama (PR)","14622"
"MU","4110904","Itaguajé (PR)","4097"
"MU","4110953","Itaipulândia (PR)","27237"
"MU","4111001","Itambaracá (PR)","7404"
"MU","4111100","Itambé (PR)","11018"
"MU","4111209","Itapejara d'Oeste (PR)","48102"
"MU","4111258","Itaperuçu (PR)","33755"
"MU","4111308","Itaúna do Sul (PR)","5405"
"MU","4111407","Ivaí (PR)","15321"
"MU","4111506","Ivaiporã (PR)","58145"
"MU","4111555","Ivaté (PR)","11191"
"MU","4111605","Ivatuba (PR)","7097"
"MU","4111704","Jaboti (PR)","3513"
"MU","4111803","Jacarezinho (PR)","105249"
"MU","4111902","Jaguapitã (PR)","68668"
"MU","4112009","Jaguariaíva (PR)","227827"
"MU","4112108","Jandaia do Sul (PR)","72128"
"MU","4112207","Janiópolis (PR)","7577"
"MU","4112306","Japira (PR)","2571"
"MU","4112405","Japurá (PR)","18599"
"MU","4112504","Jardim Alegre (PR)","16085"
"MU","4112603","Jardim Olinda (PR)","1303"
"MU","4112702","Jataizinho (PR)","18111"
"MU","4112751","Jesuítas (PR)","24022"
"MU","4112801","Joaquim Távora (PR)","50115"
"MU","4112900","Jundiaí do Sul (PR)","2198"
"MU","4112959","Juranda (PR)","27730"
"MU","4113007","Jussara (PR)","22084"
"MU","4113106","Kaloré (PR)","5863"
"MU","4113205","Lapa (PR)","170092"
"MU","4113254","Laranjal (PR)","2907"
"MU","4113304","Laranjeiras do Sul (PR)","58255"
"MU","4113403","Leópolis (PR)","3893"
"MU","4113429","Lidianópolis (PR)","3669"
"MU","4113452","Lindoeste (PR)","12813"
"MU","4113502","Loanda (PR)","39702"
"MU","4113601","Lobato (PR)","12573"
"MU","4113700","Londrina (PR)","2020289"
"MU","4113734","Luiziana (PR)","16056"
"MU","4113759","Lunardelli (PR)","3549"
"MU","4113809","Lupionópolis (PR)","6554"
"MU","4113908","Mallet (PR)","48598"
"MU","4114005","Mamborê (PR)","41136"
"MU","4114104","Mandaguaçu (PR)","46437"
"MU","4114203","Mandaguari (PR)","143379"
"MU","4114302","Mandirituba (PR)","42894"
"MU","4114351","Manfrinópolis (PR)","2115"
"MU","4114401","Mangueirinha (PR)","47601"
"MU","4114500","Manoel Ribas (PR)","25984"
"MU","4114609","Marechal Cândido Rondon (PR)","223304"
"MU","4114708","Maria Helena (PR)","4689"
"MU","4114807","Marialva (PR)","159491"
"MU","4114906","Marilândia do Sul (PR)","19710"
"MU","4115002","Marilena (PR)","6642"
"MU","4115101","Mariluz (PR)","10423"
"MU","4115200","Maringá (PR)","1981627"
"MU","4115309","Mariópolis (PR)","19286"
"MU","4115358","Maripá (PR)","27204"
"MU","4115408","Marmeleiro (PR)","36163"
"MU","4115457","Marquinho (PR)","3272"
"MU","4115507","Marumbi (PR)","3301"
"MU","4115606","Matelândia (PR)","96607"
"MU","4115705","Matinhos (PR)","54869"
"MU","4115739","Mato Rico (PR)","1911"
"MU","4115754","Mauá da Serra (PR)","28410"
"MU","4115804","Medianeira (PR)","199701"
"MU","4115853","Mercedes (PR)","19433"
"MU","4115903","Mirador (PR)","2438"
"MU","4116000","Miraselva (PR)","1588"
"MU","4116059","Missal (PR)","23472"
"MU","4116109","Moreira Sales (PR)","15107"
"MU","4116208","Morretes (PR)","21829"
"MU","4116307","Munhoz de Melo (PR)","3808"
"MU","4116406","Nossa Senhora das Graças (PR)","2592"
"MU","4116505","Nova Aliança do Ivaí (PR)","1527"
"MU","4116604","Nova América da Colina (PR)","3438"
"MU","4116703","Nova Aurora (PR)","40514"
"MU","4116802","Nova Cantu (PR)","10991"
"MU","4116901","Nova Esperança (PR)","57449"
"MU","4116950","Nova Esperança do Sudoeste (PR)","7719"
"MU","4117008","Nova Fátima (PR)","14045"
"MU","4117057","Nova Laranjeiras (PR)","10622"
"MU","4117107","Nova Londrina (PR)","28611"
"MU","4117206","Nova Olímpia (PR)","3861"
"MU","4117214","Nova Santa Bárbara (PR)","3641"
"MU","4117222","Nova Santa Rosa (PR)","25570"
"MU","4117255","Nova Prata do Iguaçu (PR)","18287"
"MU","4117271","Nova Tebas (PR)","5395"
"MU","4117297","Novo Itacolomi (PR)","2587"
"MU","4117305","Ortigueira (PR)","88399"
"MU","4117404","Ourizona (PR)","5417"
"MU","4117453","Ouro Verde do Oeste (PR)","12195"
"MU","4117503","Paiçandu (PR)","81167"
"MU","4117602","Palmas (PR)","99663"
"MU","4117701","Palmeira (PR)","116302"
"MU","4117800","Palmital (PR)","14004"
"MU","4117909","Palotina (PR)","218677"
"MU","4118006","Paraíso do Norte (PR)","27399"
"MU","4118105","Paranacity (PR)","19426"
"MU","4118204","Paranaguá (PR)","1510074"
"MU","4118303","Paranapoema (PR)","3022"
"MU","4118402","Paranavaí (PR)","206729"
"MU","4118451","Pato Bragado (PR)","10228"
"MU","4118501","Pato Branco (PR)","366612"
"MU","4118600","Paula Freitas (PR)","16941"
"MU","4118709","Paulo Frontin (PR)","12635"
"MU","4118808","Peabiru (PR)","20325"
"MU","4118857","Perobal (PR)","6662"
"MU","4118907","Pérola (PR)","17231"
"MU","4119004","Pérola d'Oeste (PR)","10779"
"MU","4119103","Piên (PR)","78900"
"MU","4119152","Pinhais (PR)","931155"
"MU","4119202","Pinhalão (PR)","4814"
"MU","4119251","Pinhal de São Bento (PR)","1508"
"MU","4119301","Pinhão (PR)","32420"
"MU","4119400","Piraí do Sul (PR)","50339"
"MU","4119509","Piraquara (PR)","93378"
"MU","4119608","Pitanga (PR)","57254"
"MU","4119657","Pitangueiras (PR)","2405"
"MU","4119707","Planaltina do Paraná (PR)","6753"
"MU","4119806","Planalto (PR)","23922"
"MU","4119905","Ponta Grossa (PR)","1638651"
"MU","4119954","Pontal do Paraná (PR)","38591"
"MU","4120002","Porecatu (PR)","16741"
"MU","4120101","Porto Amazonas (PR)","4986"
"MU","4120150","Porto Barreiro (PR)","4142"
"MU","4120200","Porto Rico (PR)","3262"
"MU","4120309","Porto Vitória (PR)","2410"
"MU","4120333","Prado Ferreira (PR)","7944"
"MU","4120358","Pranchita (PR)","14482"
"MU","4120408","Presidente Castelo Branco (PR)","7986"
"MU","4120507","Primeiro de Maio (PR)","17704"
"MU","4120606","Prudentópolis (PR)","71302"
"MU","4120655","Quarto Centenário (PR)","12348"
"MU","4120705","Quatiguá (PR)","17529"
"MU","4120804","Quatro Barras (PR)","270840"
"MU","4120853","Quatro Pontes (PR)","10671"
"MU","4120903","Quedas do Iguaçu (PR)","51175"
"MU","4121000","Querência do Norte (PR)","11333"
"MU","4121109","Quinta do Sol (PR)","10742"
"MU","4121208","Quitandinha (PR)","18780"
"MU","4121257","Ramilândia (PR)","3494"
"MU","4121307","Rancho Alegre (PR)","3834"
"MU","4121356","Rancho Alegre D'Oeste (PR)","6931"
"MU","4121406","Realeza (PR)","55221"
"MU","4121505","Rebouças (PR)","13038"
"MU","4121604","Renascença (PR)","17071"
"MU","4121703","Reserva (PR)","36754"
"MU","4121752","Reserva do Iguaçu (PR)","4472"
"MU","4121802","Ribeirão Claro (PR)","15272"
"MU","4121901","Ribeirão do Pinhal (PR)","11265"
"MU","4122008","Rio Azul (PR)","24066"
"MU","4122107","Rio Bom (PR)","1998"
"MU","4122156","Rio Bonito do Iguaçu (PR)","16530"
"MU","4122172","Rio Branco do Ivaí (PR)","4341"
"MU","4122206","Rio Branco do Sul (PR)","133593"
"MU","4122305","Rio Negro (PR)","109130"
"MU","4122404","Rolândia (PR)","251890"
"MU","4122503","Roncador (PR)","23002"
"MU","4122602","Rondon (PR)","18299"
"MU","4122651","Rosário do Ivaí (PR)","3715"
"MU","4122701","Sabáudia (PR)","27830"
"MU","4122800","Salgado Filho (PR)","6048"
"MU","4122909","Salto do Itararé (PR)","2200"
"MU","4123006","Salto do Lontra (PR)","21968"
"MU","4123105","Santa Amélia (PR)","4041"
"MU","4123204","Santa Cecília do Pavão (PR)","7730"
"MU","4123303","Santa Cruz de Monte Castelo (PR)","16281"
"MU","4123402","Santa Fé (PR)","17695"
"MU","4123501","Santa Helena (PR)","74772"
"MU","4123600","Santa Inês (PR)","1432"
"MU","4123709","Santa Isabel do Ivaí (PR)","12048"
"MU","4123808","Santa Izabel do Oeste (PR)","20701"
"MU","4123824","Santa Lúcia (PR)","7126"
"MU","4123857","Santa Maria do Oeste (PR)","9628"
"MU","4123907","Santa Mariana (PR)","22083"
"MU","4123956","Santa Mônica (PR)","5370"
"MU","4124004","Santana do Itararé (PR)","3503"
"MU","4124020","Santa Tereza do Oeste (PR)","33864"
"MU","4124053","Santa Terezinha de Itaipu (PR)","55911"
"MU","4124103","Santo Antônio da Platina (PR)","102334"
"MU","4124202","Santo Antônio do Caiuá (PR)","1538"
"MU","4124301","Santo Antônio do Paraíso (PR)","2197"
"MU","4124400","Santo Antônio do Sudoeste (PR)","34335"
"MU","4124509","Santo Inácio (PR)","30756"
"MU","4124608","São Carlos do Ivaí (PR)","18177"
"MU","4124707","São Jerônimo da Serra (PR)","8570"
"MU","4124806","São João (PR)","66033"
"MU","4124905","São João do Caiuá (PR)","7610"
"MU","4125001","São João do Ivaí (PR)","18298"
"MU","4125100","São João do Triunfo (PR)","13108"
"MU","4125209","São Jorge d'Oeste (PR)","16800"
"MU","4125308","São Jorge do Ivaí (PR)","19162"
"MU","4125357","São Jorge do Patrocínio (PR)","5726"
"MU","4125407","São José da Boa Vista (PR)","3979"
"MU","4125456","São José das Palmeiras (PR)","3667"
"MU","4125506","São José dos Pinhais (PR)","4665233"
"MU","4125555","São Manoel do Paraná (PR)","2757"
"MU","4125605","São Mateus do Sul (PR)","100549"
"MU","4125704","São Miguel do Iguaçu (PR)","99222"
"MU","4125753","São Pedro do Iguaçu (PR)","12819"
"MU","4125803","São Pedro do Ivaí (PR)","22111"
"MU","4125902","São Pedro do Paraná (PR)","3934"
"MU","4126009","São Sebastião da Amoreira (PR)","13959"
"MU","4126108","São Tomé (PR)","11962"
"MU","4126207","Sapopema (PR)","5358"
"MU","4126256","Sarandi (PR)","121501"
"MU","4126272","Saudade do Iguaçu (PR)","9489"
"MU","4126306","Sengés (PR)","34313"
"MU","4126355","Serranópolis do Iguaçu (PR)","11034"
"MU","4126405","Sertaneja (PR)","19899"
"MU","4126504","Sertanópolis (PR)","57175"
"MU","4126603","Siqueira Campos (PR)","43956"
"MU","4126652","Sulina (PR)","4183"
"MU","4126678","Tamarana (PR)","18404"
"MU","4126702","Tamboara (PR)","9200"
"MU","4126801","Tapejara (PR)","31538"
"MU","4126900","Tapira (PR)","8186"
"MU","4127007","Teixeira Soares (PR)","15149"
"MU","4127106","Telêmaco Borba (PR)","228289"
"MU","4127205","Terra Boa (PR)","29557"
"MU","4127304","Terra Rica (PR)","18628"
"MU","4127403","Terra Roxa (PR)","50746"
"MU","4127502","Tibagi (PR)","44811"
"MU","4127601","Tijucas do Sul (PR)","19078"
"MU","4127700","Toledo (PR)","532701"
"MU","4127809","Tomazina (PR)","6214"
"MU","4127858","Três Barras do Paraná (PR)","16189"
"MU","4127882","Tunas do Paraná (PR)","7836"
"MU","4127908","Tuneiras do Oeste (PR)","7656"
"MU","4127957","Tupãssi (PR)","26269"
"MU","4127965","Turvo (PR)","20843"
"MU","4128005","Ubiratã (PR)","72752"
"MU","4128104","Umuarama (PR)","310250"
"MU","4128203","União da Vitória (PR)","128920"
"MU","4128302","Uniflor (PR)","2583"
"MU","4128401","Uraí (PR)","15096"
"MU","4128500","Wenceslau Braz (PR)","43498"
"MU","4128534","Ventania (PR)","14017"
"MU","4128559","Vera Cruz do Oeste (PR)","12194"
"MU","4128609","Verê (PR)","21543"
"MU","4128625","Alto Paraíso (PR)","3355"
"MU","4128633","Doutor Ulysses (PR)","1707"
"MU","4128658","Virmond (PR)","5735"
"MU","4128708","Vitorino (PR)","28772"
"MU","4128807","Xambrê (PR)","4285"
"MU","4200051","Abdon Batista (SC)","2313"
"MU","4200101","Abelardo Luz (SC)","37508"
"MU","4200200","Agrolândia (SC)","15304"
"MU","4200309","Agronômica (SC)","8068"
"MU","4200408","Água Doce (SC)","20847"
"MU","4200507","Águas de Chapecó (SC)","3968"
"MU","4200556","Águas Frias (SC)","8616"
"MU","4200606","Águas Mornas (SC)","7695"
"MU","4200705","Alfredo Wagner (SC)","9079"
"MU","4200754","Alto Bela Vista (SC)","2203"
"MU","4200804","Anchieta (SC)","7616"
"MU","4200903","Angelina (SC)","3651"
"MU","4201000","Anita Garibaldi (SC)","6104"
"MU","4201109","Anitápolis (SC)","1993"
"MU","4201208","Antônio Carlos (SC)","43838"
"MU","4201257","Apiúna (SC)","62078"
"MU","4201273","Arabutã (SC)","6040"
"MU","4201307","Araquari (SC)","683619"
"MU","4201406","Araranguá (SC)","125453"
"MU","4201505","Armazém (SC)","12528"
"MU","4201604","Arroio Trinta (SC)","5885"
"MU","4201653","Arvoredo (SC)","2256"
"MU","4201703","Ascurra (SC)","13764"
"MU","4201802","Atalanta (SC)","7077"
"MU","4201901","Aurora (SC)","12735"
"MU","4201950","Balneário Arroio do Silva (SC)","6070"
"MU","4202008","Balneário Camboriú (SC)","488228"
"MU","4202057","Balneário Barra do Sul (SC)","9480"
"MU","4202073","Balneário Gaivota (SC)","5625"
"MU","4202081","Bandeirante (SC)","3443"
"MU","4202099","Barra Bonita (SC)","790"
"MU","4202107","Barra Velha (SC)","180323"
"MU","4202131","Bela Vista do Toldo (SC)","3589"
"MU","4202156","Belmonte (SC)","1891"
"MU","4202206","Benedito Novo (SC)","30023"
"MU","4202305","Biguaçu (SC)","144185"
"MU","4202404","Blumenau (SC)","2205434"
"MU","4202438","Bocaina do Sul (SC)","2228"
"MU","4202453","Bombinhas (SC)","48298"
"MU","4202503","Bom Jardim da Serra (SC)","3724"
"MU","4202537","Bom Jesus (SC)","9212"
"MU","4202578","Bom Jesus do Oeste (SC)","1777"
"MU","4202602","Bom Retiro (SC)","11420"
"MU","4202701","Botuverá (SC)","39256"
"MU","4202800","Braço do Norte (SC)","121476"
"MU","4202859","Braço do Trombudo (SC)","16829"
"MU","4202875","Brunópolis (SC)","3374"
"MU","4202909","Brusque (SC)","868670"
"MU","4203006","Caçador (SC)","353278"
"MU","4203105","Caibi (SC)","16148"
"MU","4203154","Calmon (SC)","2195"
"MU","4203204","Camboriú (SC)","115912"
"MU","4203253","Capão Alto (SC)","6382"
"MU","4203303","Campo Alegre (SC)","39024"
"MU","4203402","Campo Belo do Sul (SC)","9225"
"MU","4203501","Campo Erê (SC)","15662"
"MU","4203600","Campos Novos (SC)","195884"
"MU","4203709","Canelinha (SC)","13052"
"MU","4203808","Canoinhas (SC)","124001"
"MU","4203907","Capinzal (SC)","86018"
"MU","4203956","Capivari de Baixo (SC)","34077"
"MU","4204004","Catanduvas (SC)","49824"
"MU","4204103","Caxambu do Sul (SC)","5503"
"MU","4204152","Celso Ramos (SC)","1933"
"MU","4204178","Cerro Negro (SC)","1321"
"MU","4204194","Chapadão do Lageado (SC)","1499"
"MU","4204202","Chapecó (SC)","1046233"
"MU","4204251","Cocal do Sul (SC)","86228"
"MU","4204301","Concórdia (SC)","364397"
"MU","4204350","Cordilheira Alta (SC)","34385"
"MU","4204400","Coronel Freitas (SC)","17935"
"MU","4204459","Coronel Martins (SC)","1661"
"MU","4204509","Corupá (SC)","31723"
"MU","4204558","Correia Pinto (SC)","54686"
"MU","4204608","Criciúma (SC)","856808"
"MU","4204707","Cunha Porã (SC)","67859"
"MU","4204756","Cunhataí (SC)","1807"
"MU","4204806","Curitibanos (SC)","129610"
"MU","4204905","Descanso (SC)","13880"
"MU","4205001","Dionísio Cerqueira (SC)","59169"
"MU","4205100","Dona Emma (SC)","5287"
"MU","4205159","Doutor Pedrinho (SC)","13054"
"MU","4205175","Entre Rios (SC)","1503"
"MU","4205191","Ermo (SC)","4961"
"MU","4205209","Erval Velho (SC)","7904"
"MU","4205308","Faxinal dos Guedes (SC)","48325"
"MU","4205357","Flor do Sertão (SC)","1868"
"MU","4205407","Florianópolis (SC)","3220044"
"MU","4205431","Formosa do Sul (SC)","2742"
"MU","4205456","Forquilhinha (SC)","79651"
"MU","4205506","Fraiburgo (SC)","81168"
"MU","4205555","Frei Rogério (SC)","2154"
"MU","4205605","Galvão (SC)","3749"
"MU","4205704","Garopaba (SC)","51986"
"MU","4205803","Garuva (SC)","97143"
"MU","4205902","Gaspar (SC)","351475"
"MU","4206009","Governador Celso Ramos (SC)","15370"
"MU","4206108","Grão Pará (SC)","13341"
"MU","4206207","Gravatal (SC)","14422"
"MU","4206306","Guabiruba (SC)","174453"
"MU","4206405","Guaraciaba (SC)","18868"
"MU","4206504","Guaramirim (SC)","198831"
"MU","4206603","Guarujá do Sul (SC)","17005"
"MU","4206652","Guatambú (SC)","19527"
"MU","4206702","Herval d'Oeste (SC)","28960"
"MU","4206751","Ibiam (SC)","2219"
"MU","4206801","Ibicaré (SC)","5545"
"MU","4206900","Ibirama (SC)","35984"
"MU","4207007","Içara (SC)","269544"
"MU","4207106","Ilhota (SC)","161316"
"MU","4207205","Imaruí (SC)","4645"
"MU","4207304","Imbituba (SC)","213135"
"MU","4207403","Imbuia (SC)","6875"
"MU","4207502","Indaial (SC)","324488"
"MU","4207577","Iomerê (SC)","7531"
"MU","4207601","Ipira (SC)","3128"
"MU","4207650","Iporã do Oeste (SC)","13897"
"MU","4207684","Ipuaçu (SC)","16732"
"MU","4207700","Ipumirim (SC)","30425"
"MU","4207759","Iraceminha (SC)","4031"
"MU","4207809","Irani (SC)","14942"
"MU","4207858","Irati (SC)","1708"
"MU","4207908","Irineópolis (SC)","12844"
"MU","4208005","Itá (SC)","19526"
"MU","4208104","Itaiópolis (SC)","45465"
"MU","4208203","Itajaí (SC)","6579417"
"MU","4208302","Itapema (SC)","136663"
"MU","4208401","Itapiranga (SC)","70285"
"MU","4208450","Itapoá (SC)","62133"
"MU","4208500","Ituporanga (SC)","66829"
"MU","4208609","Jaborá (SC)","8167"
"MU","4208708","Jacinto Machado (SC)","25456"
"MU","4208807","Jaguaruna (SC)","26627"
"MU","4208906","Jaraguá do Sul (SC)","1219048"
"MU","4208955","Jardinópolis (SC)","1288"
"MU","4209003","Joaçaba (SC)","184149"
"MU","4209102","Joinville (SC)","4805942"
"MU","4209151","José Boiteux (SC)","4264"
"MU","4209177","Jupiá (SC)","2729"
"MU","4209201","Lacerdópolis (SC)","7226"
"MU","4209300","Lages (SC)","502423"
"MU","4209409","Laguna (SC)","47858"
"MU","4209458","Lajeado Grande (SC)","1311"
"MU","4209508","Laurentino (SC)","34233"
"MU","4209607","Lauro Müller (SC)","16726"
"MU","4209706","Lebon Régis (SC)","9506"
"MU","4209805","Leoberto Leal (SC)","2827"
"MU","4209854","Lindóia do Sul (SC)","7697"
"MU","4209904","Lontras (SC)","23849"
"MU","4210001","Luiz Alves (SC)","91415"
"MU","4210035","Luzerna (SC)","15909"
"MU","4210050","Macieira (SC)","1492"
"MU","4210100","Mafra (SC)","131467"
"MU","4210209","Major Gercino (SC)","2002"
"MU","4210308","Major Vieira (SC)","9071"
"MU","4210407","Maracajá (SC)","16730"
"MU","4210506","Maravilha (SC)","129870"
"MU","4210555","Marema (SC)","1921"
"MU","4210605","Massaranduba (SC)","54404"
"MU","4210704","Matos Costa (SC)","1281"
"MU","4210803","Meleiro (SC)","17666"
"MU","4210852","Mirim Doce (SC)","2537"
"MU","4210902","Modelo (SC)","7187"
"MU","4211009","Mondaí (SC)","64168"
"MU","4211058","Monte Carlo (SC)","7356"
"MU","4211108","Monte Castelo (SC)","10442"
"MU","4211207","Morro da Fumaça (SC)","83007"
"MU","4211256","Morro Grande (SC)","19322"
"MU","4211306","Navegantes (SC)","665917"
"MU","4211405","Nova Erechim (SC)","13640"
"MU","4211454","Nova Itaberaba (SC)","8189"
"MU","4211504","Nova Trento (SC)","57621"
"MU","4211603","Nova Veneza (SC)","103590"
"MU","4211652","Novo Horizonte (SC)","5312"
"MU","4211702","Orleans (SC)","96441"
"MU","4211751","Otacílio Costa (SC)","56830"
"MU","4211801","Ouro (SC)","9923"
"MU","4211850","Ouro Verde (SC)","3179"
"MU","4211876","Paial (SC)","1441"
"MU","4211892","Painel (SC)","1557"
"MU","4211900","Palhoça (SC)","643471"
"MU","4212007","Palma Sola (SC)","19400"
"MU","4212056","Palmeira (SC)","10067"
"MU","4212106","Palmitos (SC)","51804"
"MU","4212205","Papanduva (SC)","37815"
"MU","4212239","Paraíso (SC)","5743"
"MU","4212254","Passo de Torres (SC)","6918"
"MU","4212270","Passos Maia (SC)","6869"
"MU","4212304","Paulo Lopes (SC)","10726"
"MU","4212403","Pedras Grandes (SC)","6352"
"MU","4212502","Penha (SC)","56288"
"MU","4212601","Peritiba (SC)","7077"
"MU","4212650","Pescaria Brava (SC)","4506"
"MU","4212700","Petrolândia (SC)","8030"
"MU","4212809","Balneário Piçarras (SC)","82511"
"MU","4212908","Pinhalzinho (SC)","119785"
"MU","4213005","Pinheiro Preto (SC)","29507"
"MU","4213104","Piratuba (SC)","10437"
"MU","4213153","Planalto Alegre (SC)","2848"
"MU","4213203","Pomerode (SC)","389261"
"MU","4213302","Ponte Alta (SC)","4617"
"MU","4213351","Ponte Alta do Norte (SC)","9283"
"MU","4213401","Ponte Serrada (SC)","11865"
"MU","4213500","Porto Belo (SC)","109663"
"MU","4213609","Porto União (SC)","50962"
"MU","4213708","Pouso Redondo (SC)","47757"
"MU","4213807","Praia Grande (SC)","9242"
"MU","4213906","Presidente Castello Branco (SC)","1722"
"MU","4214003","Presidente Getúlio (SC)","44264"
"MU","4214102","Presidente Nereu (SC)","1380"
"MU","4214151","Princesa (SC)","5084"
"MU","4214201","Quilombo (SC)","31235"
"MU","4214300","Rancho Queimado (SC)","6615"
"MU","4214409","Rio das Antas (SC)","8315"
"MU","4214508","Rio do Campo (SC)","7481"
"MU","4214607","Rio do Oeste (SC)","11711"
"MU","4214706","Rio dos Cedros (SC)","28369"
"MU","4214805","Rio do Sul (SC)","265184"
"MU","4214904","Rio Fortuna (SC)","10112"
"MU","4215000","Rio Negrinho (SC)","90919"
"MU","4215059","Rio Rufino (SC)","1378"
"MU","4215075","Riqueza (SC)","4541"
"MU","4215109","Rodeio (SC)","30558"
"MU","4215208","Romelândia (SC)","3161"
"MU","4215307","Salete (SC)","10877"
"MU","4215356","Saltinho (SC)","2470"
"MU","4215406","Salto Veloso (SC)","19984"
"MU","4215455","Sangão (SC)","28531"
"MU","4215505","Santa Cecília (SC)","32509"
"MU","4215554","Santa Helena (SC)","4233"
"MU","4215604","Santa Rosa de Lima (SC)","2498"
"MU","4215653","Santa Rosa do Sul (SC)","6659"
"MU","4215679","Santa Terezinha (SC)","5290"
"MU","4215687","Santa Terezinha do Progresso (SC)","1850"
"MU","4215695","Santiago do Sul (SC)","1416"
"MU","4215703","Santo Amaro da Imperatriz (SC)","67005"
"MU","4215752","São Bernardino (SC)","2779"
"MU","4215802","São Bento do Sul (SC)","296408"
"MU","4215901","São Bonifácio (SC)","2865"
"MU","4216008","São Carlos (SC)","20137"
"MU","4216057","São Cristóvão do Sul (SC)","15790"
"MU","4216107","São Domingos (SC)","18523"
"MU","4216206","São Francisco do Sul (SC)","855469"
"MU","4216255","São João do Oeste (SC)","17445"
"MU","4216305","São João Batista (SC)","75948"
"MU","4216354","São João do Itaperiú (SC)","13900"
"MU","4216404","São João do Sul (SC)","7426"
"MU","4216503","São Joaquim (SC)","43579"
"MU","4216602","São José (SC)","1993455"
"MU","4216701","São José do Cedro (SC)","30261"
"MU","4216800","São José do Cerrito (SC)","8673"
"MU","4216909","São Lourenço do Oeste (SC)","124720"
"MU","4217006","São Ludgero (SC)","112003"
"MU","4217105","São Martinho (SC)","4287"
"MU","4217154","São Miguel da Boa Vista (SC)","1168"
"MU","4217204","São Miguel do Oeste (SC)","128609"
"MU","4217253","São Pedro de Alcântara (SC)","4018"
"MU","4217303","Saudades (SC)","31105"
"MU","4217402","Schroeder (SC)","49770"
"MU","4217501","Seara (SC)","84323"
"MU","4217550","Serra Alta (SC)","4736"
"MU","4217600","Siderópolis (SC)","33035"
"MU","4217709","Sombrio (SC)","59969"
"MU","4217758","Sul Brasil (SC)","2256"
"MU","4217808","Taió (SC)","56558"
"MU","4217907","Tangará (SC)","38162"
"MU","4217956","Tigrinhos (SC)","1293"
"MU","4218004","Tijucas (SC)","196737"
"MU","4218103","Timbé do Sul (SC)","6736"
"MU","4218202","Timbó (SC)","238390"
"MU","4218251","Timbó Grande (SC)","9079"
"MU","4218301","Três Barras (SC)","105339"
"MU","4218350","Treviso (SC)","8395"
"MU","4218400","Treze de Maio (SC)","7503"
"MU","4218509","Treze Tílias (SC)","84630"
"MU","4218608","Trombudo Central (SC)","27297"
"MU","4218707","Tubarão (SC)","369736"
"MU","4218756","Tunápolis (SC)","4784"
"MU","4218806","Turvo (SC)","50315"
"MU","4218855","União do Oeste (SC)","2057"
"MU","4218905","Urubici (SC)","11315"
"MU","4218954","Urupema (SC)","2063"
"MU","4219002","Urussanga (SC)","83677"
"MU","4219101","Vargeão (SC)","9252"
"MU","4219150","Vargem (SC)","2311"
"MU","4219176","Vargem Bonita (SC)","42354"
"MU","4219200","Vidal Ramos (SC)","21238"
